,word,positive,negative,Word_prob
2255,biden,9,31,0.00010391169814806262
2256,email,17,18,0.00010391169814806262
2257,curious,13,18,0.00010391169814806262
2258,le,7,19,0.00010391169814806262
2259,tweeting,6,20,0.00010391169814806262
2260,respond,3,19,0.00010391169814806262
2261,bullets,1,14,0.00010391169814806262
2262,shopping,11,16,0.00010391169814806262
2263,@bstewart27,0,13,0.00010391169814806262
2264,failed,9,25,0.00010391169814806262
2265,options,5,18,0.00010391169814806262
2266,aggressive,4,14,0.00010391169814806262
2267,noticed,13,16,0.00010391169814806262
2268,emoji,3,16,0.00010391169814806262
2269,throwing,10,19,0.00010391169814806262
2270,forgive,5,15,0.00010391169814806262
2271,@death_andpraxis,0,15,0.00010391169814806262
2272,male,5,22,0.00010391169814806262
2273,fault,9,26,0.00010391169814806262
2274,@notpk6,0,13,0.00010391169814806262
2275,bryant,2,23,0.00010391169814806262
2276,protest,2,19,0.00010391169814806262
2277,@somebaldguy69,0,12,0.00010391169814806262
2278,@dianewojnar,0,13,0.00010391169814806262
2279,fail,2,20,0.00010391169814806262
2280,sky,14,20,0.00010391169814806262
2281,25,9,20,0.00010391169814806262
2282,judge,6,18,0.00010391169814806262
2283,aim,5,13,0.00010391169814806262
2284,ben,12,26,0.00010391169814806262
2285,fired,5,15,9.813882602872581e-05
2286,excessive,2,17,9.813882602872581e-05
2287,@suehartson1,0,16,9.813882602872581e-05
2288,screaming,5,16,9.813882602872581e-05
2289,train,8,19,9.813882602872581e-05
2290,poc,0,15,9.813882602872581e-05
2291,pepper,6,18,9.813882602872581e-05
2292,breaking,8,22,9.813882602872581e-05
2293,hates,2,20,9.813882602872581e-05
2294,laws,2,17,9.813882602872581e-05
2295,@columbuspolice,5,17,9.813882602872581e-05
2296,voting,7,18,9.813882602872581e-05
2297,taught,11,22,9.813882602872581e-05
2298,qasim,0,14,9.813882602872581e-05
2299,slow,11,20,9.813882602872581e-05
2300,@angry_birdu,0,12,9.813882602872581e-05
2301,muhammad,1,15,9.813882602872581e-05
2302,mouth,6,16,9.813882602872581e-05
2303,brown,8,22,9.813882602872581e-05
2304,feet,14,19,9.813882602872581e-05
2305,property,5,12,9.813882602872581e-05
2306,assume,4,13,9.813882602872581e-05
2307,murdering,0,13,9.813882602872581e-05
2308,anxious,11,29,9.813882602872581e-05
2309,bigger,15,15,9.813882602872581e-05
2310,mustafi,0,14,9.813882602872581e-05
2311,tough,13,24,9.813882602872581e-05
2312,teen,8,23,9.813882602872581e-05
2313,accountable,5,13,9.813882602872581e-05
2314,majority,7,20,9.813882602872581e-05
2315,dying,14,32,9.813882602872581e-05
2316,pulled,15,19,9.813882602872581e-05
2317,faces,6,18,9.813882602872581e-05
2318,ho,14,28,9.813882602872581e-05
2319,effective,3,16,9.813882602872581e-05
2320,exhausted,5,20,9.813882602872581e-05
2321,grocery,2,13,9.813882602872581e-05
2322,somehow,12,23,9.813882602872581e-05
2323,ignore,11,24,9.813882602872581e-05
2324,@honestlyalie,0,14,9.236595390938899e-05
2325,hurting,3,23,9.236595390938899e-05
2326,enforcement,1,13,9.236595390938899e-05
2327,@soulscarred71,0,14,9.236595390938899e-05
2328,makhiabryant,0,17,9.236595390938899e-05
2329,faced,3,14,9.236595390938899e-05
2330,hurts,8,29,9.236595390938899e-05
2331,president,13,21,9.236595390938899e-05
2332,murderer,1,16,9.236595390938899e-05
2333,negative,13,15,9.236595390938899e-05
2334,yelling,4,11,9.236595390938899e-05
2335,@d_anthony36,0,12,9.236595390938899e-05
2336,mid,12,14,9.236595390938899e-05
2337,ang,7,15,9.236595390938899e-05
2338,protests,1,15,9.236595390938899e-05
2339,justify,1,22,9.236595390938899e-05
2340,maxine,1,13,9.236595390938899e-05
2341,arms,12,15,9.236595390938899e-05
2342,wi,12,19,9.236595390938899e-05
2343,court,8,16,9.236595390938899e-05
2344,possibly,7,16,9.236595390938899e-05
2345,shootings,0,16,9.236595390938899e-05
2346,hateful,2,17,9.236595390938899e-05
2347,narrative,4,18,9.236595390938899e-05
2348,reaction,10,16,9.236595390938899e-05
2349,fights,7,17,9.236595390938899e-05
2350,criminal,3,16,9.236595390938899e-05
2351,@totalplug,0,13,9.236595390938899e-05
2352,broken,13,32,9.236595390938899e-05
2353,streets,4,18,9.236595390938899e-05
2354,allow,4,19,9.236595390938899e-05
2355,waters,4,13,9.236595390938899e-05
2356,countries,10,16,9.236595390938899e-05
2357,common,6,21,9.236595390938899e-05
2358,fuckin,6,23,9.236595390938899e-05
2359,nonsense,4,15,9.236595390938899e-05
2360,hospital,6,19,8.659308179005219e-05
2361,ohio,4,15,8.659308179005219e-05
2362,walked,8,16,8.659308179005219e-05
2363,@mzkarmad,0,11,8.659308179005219e-05
2364,bin,4,12,8.659308179005219e-05
2365,tf,10,29,8.659308179005219e-05
2366,congress,1,23,8.659308179005219e-05
2367,teenager,5,16,8.659308179005219e-05
2368,lawyer,1,18,8.659308179005219e-05
2369,legal,9,23,8.659308179005219e-05
2370,charge,6,15,8.659308179005219e-05
2371,claim,8,16,8.659308179005219e-05
2372,sadly,3,22,8.659308179005219e-05
2373,chelsea,2,17,8.659308179005219e-05
2374,massive,13,25,8.659308179005219e-05
2375,@smitchesto,0,12,8.659308179005219e-05
2376,awful,10,29,8.659308179005219e-05
2377,republican,1,16,8.659308179005219e-05
2378,ab,15,30,8.659308179005219e-05
2379,standing,5,16,8.659308179005219e-05
2380,swinging,3,15,8.659308179005219e-05
2381,@breenewsome,1,18,8.659308179005219e-05
2382,nope,8,13,8.659308179005219e-05
2383,decide,11,20,8.659308179005219e-05
2384,@natsechobbyist,0,12,8.659308179005219e-05
2385,legit,11,24,8.082020967071538e-05
2386,@walshfreedom,3,13,8.082020967071538e-05
2387,pimply,0,8,8.082020967071538e-05
2388,bullet,2,12,8.082020967071538e-05
2389,chased,3,11,8.082020967071538e-05
2390,2018,11,16,8.082020967071538e-05
2391,aware,9,20,8.082020967071538e-05
2392,@cskian000,0,11,8.082020967071538e-05
2393,attempting,2,14,8.082020967071538e-05
2394,boyfriend,13,18,8.082020967071538e-05
2395,statement,9,17,8.082020967071538e-05
2396,@kendradrake94,0,12,8.082020967071538e-05
2397,constantly,7,18,8.082020967071538e-05
2398,barely,12,19,8.082020967071538e-05
2399,@angry_voice,0,11,8.082020967071538e-05
2400,@chris_blue2020,0,11,8.082020967071538e-05
2401,wound,0,14,8.082020967071538e-05
2402,miserable,11,20,8.082020967071538e-05
2403,typical,4,14,8.082020967071538e-05
2404,wrath,1,11,8.082020967071538e-05
2405,ffs,2,15,8.082020967071538e-05
2406,whose,7,15,8.082020967071538e-05
2407,chief,8,12,8.082020967071538e-05
2408,govt,1,18,8.082020967071538e-05
2409,points,9,15,8.082020967071538e-05
2410,abused,2,18,8.082020967071538e-05
2411,supporters,9,12,8.082020967071538e-05
2412,rude,4,16,8.082020967071538e-05
2413,dropped,5,19,8.082020967071538e-05
2414,@kexican,0,12,8.082020967071538e-05
2415,mess,16,22,8.082020967071538e-05
2416,vision,4,13,8.082020967071538e-05
2417,sake,3,14,8.082020967071538e-05
2418,@mistermike92660,0,8,8.082020967071538e-05
2419,60+yowf,0,8,8.082020967071538e-05
2420,answers,4,14,8.082020967071538e-05
2421,exact,4,16,8.082020967071538e-05
2422,don,8,25,8.082020967071538e-05
2423,arguing,5,14,7.504733755137856e-05
2424,upon,12,21,7.504733755137856e-05
2425,convicted,4,11,7.504733755137856e-05
2426,privilege,5,16,7.504733755137856e-05
2427,@notrealaoc,0,8,7.504733755137856e-05
2428,within,7,20,7.504733755137856e-05
2429,sleeping,8,15,7.504733755137856e-05
2430,noises,1,15,7.504733755137856e-05
2431,tragic,6,34,7.504733755137856e-05
2432,lazy,6,12,7.504733755137856e-05
2433,shocked,7,17,7.504733755137856e-05
2434,fat,11,33,7.504733755137856e-05
2435,they'll,0,0,7.504733755137856e-05
2436,waste,8,16,7.504733755137856e-05
2437,mobs,0,12,7.504733755137856e-05
2438,properly,9,16,7.504733755137856e-05
2439,foster,3,15,7.504733755137856e-05
2440,brewbound:,0,12,7.504733755137856e-05
2441,position,11,14,7.504733755137856e-05
2442,argue,8,15,7.504733755137856e-05
2443,oc,5,7,7.504733755137856e-05
2444,relieved,3,15,7.504733755137856e-05
2445,understanding,4,16,7.504733755137856e-05
2446,stops,4,12,7.504733755137856e-05
2447,nor,10,19,7.504733755137856e-05
2448,cried,12,28,7.504733755137856e-05
2449,ex,15,24,7.504733755137856e-05
2450,weapons,2,13,7.504733755137856e-05
2451,careful,5,17,7.504733755137856e-05
2452,brutality,0,13,7.504733755137856e-05
2453,screen,11,16,7.504733755137856e-05
2454,makhia,1,15,7.504733755137856e-05
2455,@banquothe,0,11,7.504733755137856e-05
2456,attempt,10,21,7.504733755137856e-05
2457,@mariolopezmal,0,10,7.504733755137856e-05
2458,itself,8,20,7.504733755137856e-05
2459,unarmed,1,15,7.504733755137856e-05
2460,@texasmom__,0,7,7.504733755137856e-05
2461,otherwise,4,16,7.504733755137856e-05
2462,stressed,13,25,7.504733755137856e-05
2463,feed,9,13,7.504733755137856e-05
2464,policing,1,12,7.504733755137856e-05
2465,@casstalksalot,0,13,7.504733755137856e-05
2466,accountability,3,12,7.504733755137856e-05
2467,heartbroken,0,15,7.504733755137856e-05
2468,punch,5,11,7.504733755137856e-05
2469,specific,10,17,7.504733755137856e-05
2470,politics,4,20,7.504733755137856e-05
2471,biracial,0,10,7.504733755137856e-05
2472,necessary,3,14,7.504733755137856e-05
2473,conservatives,1,11,6.927446543204174e-05
2474,split,3,12,6.927446543204174e-05
2475,@summerbuck,0,12,6.927446543204174e-05
2476,destroy,6,14,6.927446543204174e-05
2477,shoes,6,12,6.927446543204174e-05
2478,crisis,6,16,6.927446543204174e-05
2479,lion,1,11,6.927446543204174e-05
2480,minister,1,15,6.927446543204174e-05
2481,entitled,1,13,6.927446543204174e-05
2482,@authordelrey,0,10,6.927446543204174e-05
2483,@mrandyngo,2,11,6.927446543204174e-05
2484,waking,5,11,6.927446543204174e-05
2485,threatened,1,13,6.927446543204174e-05
2486,abdul,1,11,6.927446543204174e-05
2487,@rjeanroberts,0,9,6.927446543204174e-05
2488,logic,4,10,6.927446543204174e-05
2489,closed,9,19,6.927446543204174e-05
2490,amhara,0,5,6.927446543204174e-05
2491,cruel,3,15,6.927446543204174e-05
2492,@frankkhaliduk,0,11,6.927446543204174e-05
2493,fed,3,16,6.927446543204174e-05
2494,asshole,7,13,6.927446543204174e-05
2495,regardless,11,13,6.927446543204174e-05
2496,@projectlincoln,7,19,6.927446543204174e-05
2497,decisions,6,11,6.927446543204174e-05
2498,killer,2,12,6.927446543204174e-05
2499,schalke,0,10,6.927446543204174e-05
2500,arsenal,3,12,6.927446543204174e-05
2501,knives,1,13,6.927446543204174e-05
2502,anti,7,13,6.927446543204174e-05
2503,@bigwhoaaaong,0,9,6.927446543204174e-05
2504,term,9,11,6.927446543204174e-05
2505,@southernhavok,0,10,6.927446543204174e-05
2506,gods,6,12,6.927446543204174e-05
2507,insult,8,9,6.927446543204174e-05
2508,foxnews,0,11,6.927446543204174e-05
2509,nigerians,2,10,6.927446543204174e-05
2510,@mstaken71340699,0,9,6.927446543204174e-05
2511,tryna,10,18,6.927446543204174e-05
2512,@tolkienmike,0,11,6.927446543204174e-05
2513,fails,6,11,6.927446543204174e-05
2514,christian,8,13,6.927446543204174e-05
2515,@timcast,3,11,6.927446543204174e-05
2516,hating,6,13,6.927446543204174e-05
2517,rule,10,14,6.927446543204174e-05
2518,yell,4,9,6.927446543204174e-05
2519,owner,9,14,6.927446543204174e-05
2520,result,12,14,6.927446543204174e-05
2521,according,4,14,6.927446543204174e-05
2522,neck,5,11,6.927446543204174e-05
2523,outrage,2,10,6.927446543204174e-05
2524,somewhere,14,15,6.927446543204174e-05
2525,normally,10,11,6.927446543204174e-05
2526,actress,4,11,6.927446543204174e-05
2527,emotion,3,14,6.927446543204174e-05
2528,opinions,10,17,6.927446543204174e-05
2529,window,10,11,6.927446543204174e-05
2530,gop,0,16,6.927446543204174e-05
2531,coz,6,20,6.927446543204174e-05
2532,arrested,1,12,6.927446543204174e-05
2533,vaccines,2,17,6.927446543204174e-05
2534,idiots,10,17,6.927446543204174e-05
2535,scream,8,12,6.927446543204174e-05
2536,remembered,7,18,6.927446543204174e-05
2537,committed,8,15,6.927446543204174e-05
2538,youth,5,23,6.927446543204174e-05
2539,bs,10,10,6.927446543204174e-05
2540,veteran,1,9,6.927446543204174e-05
2541,thousands,6,10,6.927446543204174e-05
2542,rarely,4,11,6.927446543204174e-05
2543,questioning,1,8,6.927446543204174e-05
2544,expression,4,14,6.927446543204174e-05
2545,report,14,29,6.927446543204174e-05
2546,nuts,6,14,6.927446543204174e-05
2547,proof,8,16,6.927446543204174e-05
2548,note,12,16,6.927446543204174e-05
2549,parent,6,21,6.927446543204174e-05
2550,shouting,1,12,6.927446543204174e-05
2551,received,11,13,6.927446543204174e-05
2552,mistake,6,16,6.927446543204174e-05
2553,comedienne,0,12,6.927446543204174e-05
2554,european,4,11,6.350159331270494e-05
2555,ba,7,14,6.350159331270494e-05
2556,@noamchomskyt,0,7,6.350159331270494e-05
2557,@nypost,1,20,6.350159331270494e-05
2558,mentioned,8,18,6.350159331270494e-05
2559,blaming,3,14,6.350159331270494e-05
2560,consequences,5,11,6.350159331270494e-05
2561,cities,5,10,6.350159331270494e-05
2562,continues,9,8,6.350159331270494e-05
2563,nfl,6,13,6.350159331270494e-05
2564,tiny,13,17,6.350159331270494e-05
2565,nerd,3,9,6.350159331270494e-05
2566,@abc,2,10,6.350159331270494e-05
2567,boycott,1,11,6.350159331270494e-05
2568,jordan,10,15,6.350159331270494e-05
2569,@charliefox_1984,0,9,6.350159331270494e-05
2570,slightly,4,14,6.350159331270494e-05
2571,total,7,13,6.350159331270494e-05
2572,lied,6,17,6.350159331270494e-05
2573,department,7,13,6.350159331270494e-05
2574,rain,8,19,6.350159331270494e-05
2575,treated,3,18,6.350159331270494e-05
2576,views,12,17,6.350159331270494e-05
2577,camera,12,9,6.350159331270494e-05
2578,helpless,0,13,6.350159331270494e-05
2579,speaks,5,13,6.350159331270494e-05
2580,@borisjohnson,2,10,6.350159331270494e-05
2581,b/c,2,13,6.350159331270494e-05
2582,harm,4,16,6.350159331270494e-05
2583,selfish,2,10,6.350159331270494e-05
2584,karim,0,9,6.350159331270494e-05
2585,kick,10,11,6.350159331270494e-05
2586,*,8,12,6.350159331270494e-05
2587,tazer,1,10,6.350159331270494e-05
2588,daughter's,0,0,6.350159331270494e-05
2589,masks,8,12,6.350159331270494e-05
2590,officials,1,9,6.350159331270494e-05
2591,size,11,18,6.350159331270494e-05
2592,pharmacists,0,4,6.350159331270494e-05
2593,differently,5,11,6.350159331270494e-05
2594,besides,9,17,6.350159331270494e-05
2595,risk,6,13,6.350159331270494e-05
2596,hatred,1,12,6.350159331270494e-05
2597,@evlhornet01,0,11,6.350159331270494e-05
2598,customers,8,11,6.350159331270494e-05
2599,piss,2,9,6.350159331270494e-05
2600,taste,8,18,6.350159331270494e-05
2601,@mayer94455909,0,9,6.350159331270494e-05
2602,stopping,6,10,6.350159331270494e-05
2603,reasonable,4,10,6.350159331270494e-05
2604,disrespectful,3,10,6.350159331270494e-05
2605,noises*,2,18,6.350159331270494e-05
2606,@ign,6,12,6.350159331270494e-05
2607,period,10,16,6.350159331270494e-05
2608,abo,8,13,6.350159331270494e-05
2609,@foxnews,4,17,6.350159331270494e-05
2610,attempted,1,12,6.350159331270494e-05
2611,tr,4,13,6.350159331270494e-05
2612,leaders,7,11,6.350159331270494e-05
2613,trans,14,13,6.350159331270494e-05
2614,carry,10,12,6.350159331270494e-05
2615,non-lethal,0,8,6.350159331270494e-05
2616,anybody,12,13,6.350159331270494e-05
2617,mark,12,11,6.350159331270494e-05
2618,accounts,8,17,6.350159331270494e-05
2619,cases,1,25,6.350159331270494e-05
2620,begging,3,16,6.350159331270494e-05
2621,lonely,8,40,6.350159331270494e-05
2622,riot,3,10,6.350159331270494e-05
2623,india,10,60,6.350159331270494e-05
2624,moved,8,15,6.350159331270494e-05
2625,suicide,3,15,6.350159331270494e-05
2626,talked,13,15,6.350159331270494e-05
2627,@gop,0,16,6.350159331270494e-05
2628,appears,3,15,6.350159331270494e-05
2629,hasn't,0,0,6.350159331270494e-05
2630,security,3,9,6.350159331270494e-05
2631,theyve,3,16,6.350159331270494e-05
2632,therapist,6,16,6.350159331270494e-05
2633,tone,8,7,6.350159331270494e-05
2634,@jim_jordan,0,12,6.350159331270494e-05
2635,posts,14,21,6.350159331270494e-05
2636,sin,5,13,6.350159331270494e-05
2637,kiss,10,17,6.350159331270494e-05
2638,@thebrooktown,0,10,6.350159331270494e-05
2639,wondered,6,11,6.350159331270494e-05
2640,wall,9,19,6.350159331270494e-05
2641,patient,6,8,6.350159331270494e-05
2642,allah's,0,0,6.350159331270494e-05
2643,les,1,119,0.0008601579457811851
2644,rip,9,111,0.0007620191197524592
2645,@sad_istfried,0,94,0.0006869717822010807
2646,rollers,0,76,0.0005137856186209763
2647,bay,7,76,0.00048492125802429223
2648,mckeown,0,61,0.00043873828106959776
2649,@lesmckeownuk,0,49,0.00033482658292153513
2650,smh,7,35,0.00025977924537015656
2651,pathetic,6,41,0.00025977924537015656
2652,generation,10,42,0.0002366877568928093
2653,condolences,1,32,0.00020782339629612525
2654,passing,7,34,0.00020205052417678843
2655,*sad,1,28,0.0001789590356994412
2656,affairs,4,28,0.0001789590356994412
2657,milk,4,29,0.00017318616358010438
2658,:((,13,26,0.00017318616358010438
2659,prayers,5,23,0.00017318616358010438
2660,@sitaramyechury,0,26,0.00016164041934143075
2661,65,1,25,0.00016164041934143075
2662,playlist,8,21,0.00016164041934143075
2663,:/,7,28,0.00015586754722209394
2664,nigga,10,26,0.00015009467510275712
2665,lyrics,10,22,0.00015009467510275712
2666,band,12,23,0.00015009467510275712
2667,funeral,3,29,0.0001443218029834203
2668,oxygen,3,28,0.0001385489308640835
2669,lived,7,27,0.00013277605874474667
2670,dies,4,18,0.00013277605874474667
2671,tubbo,4,18,0.00013277605874474667
2672,empty,7,24,0.00013277605874474667
2673,cheer,6,17,0.00012700318662540989
2674,tfatws,3,19,0.00012700318662540989
2675,demise,2,17,0.00012123031450607306
2676,shravan,0,14,0.00012123031450607306
2677,@narendramodi,4,22,0.00012123031450607306
2678,suddenly,10,20,0.00012123031450607306
2679,depression,9,21,0.00012123031450607306
2680,desperate,3,16,0.00011545744238673625
2681,@thedsmpgames,0,17,0.00011545744238673625
2682,om,1,16,0.00011545744238673625
2683,lore,5,17,0.00010968457026739944
2684,70s,2,20,0.00010968457026739944
2685,mum,9,21,0.00010968457026739944
2686,accept,9,23,0.00010968457026739944
2687,everywhere,5,19,0.00010968457026739944
2688,clown,6,19,0.00010968457026739944
2689,shanti,0,16,0.00010968457026739944
2690,suffering,3,18,0.00010968457026739944
2691,aged,4,19,0.00010391169814806262
2692,sold,8,17,0.00010391169814806262
2693,baycityrollers,0,15,0.00010391169814806262
2694,although,16,22,0.00010391169814806262
2695,soft,8,22,0.00010391169814806262
2696,ranboo,5,15,0.00010391169814806262
2697,goodbye,9,17,0.00010391169814806262
2698,terribly,2,14,9.813882602872581e-05
2699,career,11,18,9.813882602872581e-05
2700,tommy,7,16,9.813882602872581e-05
2701,boi,3,16,9.813882602872581e-05
2702,@jackposobiec,5,13,9.813882602872581e-05
2703,lesmckeown,0,16,9.813882602872581e-05
2704,tartan,0,14,9.236595390938899e-05
2705,@hawleymo,0,14,9.236595390938899e-05
2706,@eminem,2,13,9.236595390938899e-05
2707,ik,10,15,9.236595390938899e-05
2708,@cnn,2,14,8.659308179005219e-05
2709,drugs,6,21,8.659308179005219e-05
2710,sadness,8,16,8.659308179005219e-05
2711,proper,10,17,8.659308179005219e-05
2712,@fordnation,1,17,8.659308179005219e-05
2713,@shashitharoor,0,14,8.659308179005219e-05
2714,sees,8,19,8.659308179005219e-05
2715,@sad_lakers_fan,0,11,8.659308179005219e-05
2716,heartbreaking,1,18,8.659308179005219e-05
2717,indian,5,24,8.659308179005219e-05
2718,@eman_is_sad,0,12,8.659308179005219e-05
2719,falling,6,23,8.659308179005219e-05
2720,ima,8,13,8.082020967071538e-05
2721,@jack,0,12,8.082020967071538e-05
2722,cos,8,16,8.082020967071538e-05
2723,fell,16,17,8.082020967071538e-05
2724,states,9,19,8.082020967071538e-05
2725,leaves,4,18,8.082020967071538e-05
2726,@artie_is_sad,0,12,8.082020967071538e-05
2727,senate,3,18,8.082020967071538e-05
2728,industry,11,14,8.082020967071538e-05
2729,lmfao,16,17,8.082020967071538e-05
2730,cancelled,5,16,8.082020967071538e-05
2731,goin,5,17,8.082020967071538e-05
2732,yup,7,15,8.082020967071538e-05
2733,daddy,10,21,8.082020967071538e-05
2734,pretend,7,19,8.082020967071538e-05
2735,singer,7,14,8.082020967071538e-05
2736,hype,14,14,8.082020967071538e-05
2737,@nickakanicholas,0,12,8.082020967071538e-05
2738,disturbing,2,15,7.504733755137856e-05
2739,@bbcbreaking,0,12,7.504733755137856e-05
2740,fix,6,16,7.504733755137856e-05
2741,cus,8,11,7.504733755137856e-05
2742,@sad_laehcim,0,12,7.504733755137856e-05
2743,decades,4,12,7.504733755137856e-05
2744,puts,7,14,7.504733755137856e-05
2745,@callofduty,2,10,7.504733755137856e-05
2746,90s,5,13,7.504733755137856e-05
2747,tax,4,10,7.504733755137856e-05
2748,riplesmckeown,0,10,7.504733755137856e-05
2749,form,7,19,7.504733755137856e-05
2750,@snuurid,0,12,7.504733755137856e-05
2751,daunte,0,12,7.504733755137856e-05
2752,listened,4,13,7.504733755137856e-05
2753,expected,9,18,7.504733755137856e-05
2754,grew,11,18,7.504733755137856e-05
2755,suppose,8,16,7.504733755137856e-05
2756,speaking,12,18,7.504733755137856e-05
2757,neither,8,19,7.504733755137856e-05
2758,covid-19,3,13,7.504733755137856e-05
2759,director,9,12,7.504733755137856e-05
2760,asian,3,15,7.504733755137856e-05
2761,praying,6,17,7.504733755137856e-05
2762,:&lt,1,11,7.504733755137856e-05
2763,@reuters,4,17,6.927446543204174e-05
2764,famous,11,14,6.927446543204174e-05
2765,@bungie,3,9,6.927446543204174e-05
2766,chose,11,17,6.927446543204174e-05
2767,arc,11,9,6.927446543204174e-05
2768,stans,7,14,6.927446543204174e-05
2769,humans,5,19,6.927446543204174e-05
2770,patients,3,12,6.927446543204174e-05
2771,raise,7,16,6.927446543204174e-05
2772,painful,4,18,6.927446543204174e-05
2773,refuse,2,16,6.927446543204174e-05
2774,problems,13,16,6.927446543204174e-05
2775,brothers,5,15,6.927446543204174e-05
2776,atleast,7,14,6.927446543204174e-05
2777,eric,2,11,6.927446543204174e-05
2778,potential,11,16,6.927446543204174e-05
2779,fi,3,15,6.927446543204174e-05
2780,@mattwalshblog,1,15,6.927446543204174e-05
2781,ignorance,2,15,6.927446543204174e-05
2782,bank,9,16,6.927446543204174e-05
2783,millions,6,17,6.927446543204174e-05
2784,theyll,9,13,6.927446543204174e-05
2785,depressing,5,10,6.927446543204174e-05
2786,weak,5,17,6.927446543204174e-05
2787,sight,7,12,6.927446543204174e-05
2788,@i_lusie,0,11,6.927446543204174e-05
2789,hai,7,12,6.927446543204174e-05
2790,bcr,0,11,6.927446543204174e-05
2791,nation,5,16,6.927446543204174e-05
2792,@jschlatt,0,12,6.927446543204174e-05
2793,@cul_de_sad,0,9,6.350159331270494e-05
2794,teenage,2,12,6.350159331270494e-05
2795,unfair,3,14,6.350159331270494e-05
2796,willing,7,9,6.350159331270494e-05
2797,desperately,1,12,6.350159331270494e-05
2798,@oprah,0,8,6.350159331270494e-05
2799,snowfall,2,9,6.350159331270494e-05
2800,manga,10,13,6.350159331270494e-05
2801,@breaking911,3,12,6.350159331270494e-05
2802,@cbsnews,1,13,6.350159331270494e-05
2803,obsessed,14,11,6.350159331270494e-05
2804,passes,1,12,6.350159331270494e-05
2805,blind,5,16,6.350159331270494e-05
2806,heartbreak,2,10,6.350159331270494e-05
2807,seemed,10,16,6.350159331270494e-05
2808,quotes,5,10,6.350159331270494e-05
2809,exists,7,14,6.350159331270494e-05
2810,manhunt,2,10,6.350159331270494e-05
2811,anywhere,13,15,6.350159331270494e-05
2812,ordered,6,9,6.350159331270494e-05
2813,arthur,2,7,6.350159331270494e-05
2814,ignored,2,13,6.350159331270494e-05
2815,nooo,4,11,6.350159331270494e-05
2816,@thatericalper,2,10,6.350159331270494e-05
2817,frontman,0,10,6.350159331270494e-05
2818,@andrewhuang,0,10,6.350159331270494e-05
2819,humanity,5,15,6.350159331270494e-05
2820,remind,8,16,6.350159331270494e-05
2821,stock,3,13,6.350159331270494e-05
2822,ted,4,12,6.350159331270494e-05
2823,bf,8,16,6.350159331270494e-05
2824,fa,11,13,6.350159331270494e-05
2825,@360_trader,0,7,6.350159331270494e-05
2826,quit,8,16,6.350159331270494e-05
2827,destroyed,2,17,6.350159331270494e-05
